4.250000,-1.199204,-1.976589,-9.530419,-0.399,-0.639,-9.126,-86.255447,152.198636,359.985350,881.865000,0.000000
4.300000,1.101682,-15.656593,-7.628233,-0.241,-0.638,-9.085,-83.958347,155.640547,359.985350,881.865000,0.000000
4.350000,0.816563,-11.645863,-12.700961,0.651,-0.282,-8.087,-80.038446,156.472778,360.949711,881.865000,0.000000
4.400000,2.278650,3.344555,-17.153883,1.007,-0.181,-8.740,-74.679199,157.196040,364.275173,881.861078,0.000000
4.450000,-3.559096,-2.333883,-13.073361,1.260,-0.291,-9.852,-69.301369,157.426793,369.051252,881.855000,0.000000
4.500000,-4.149488,4.764942,-13.977319,1.981,0.214,-9.881,-65.756224,157.070924,374.392700,881.851154,0.000000
4.550000,-6.378663,12.424099,-15.332574,1.947,0.852,-10.434,-65.856936,155.298084,380.531898,881.848600,0.000000
4.600000,-11.486468,13.316233,-8.843217,1.714,1.216,-10.669,-65.743842,153.554578,386.078783,881.855000,0.000000
4.650000,-14.282220,17.414123,-2.186699,2.024,0.971,-10.324,-64.400191,150.515492,390.456233,881.855000,0.000000
4.700000,-13.938584,21.942081,5.199283,1.545,0.599,-10.478,-65.424306,145.932366,395.281629,881.855000,0.000000
4.750000,-19.970471,11.053419,6.665396,0.278,0.836,-11.567,-67.611392,141.953126,401.042778,881.851600,0.000000
4.800000,-22.545454,-8.961255,9.520143,-0.098,0.724,-10.718,-69.797671,137.378234,408.227844,881.845000,0.000000
4.850000,-20.108357,-3.496602,9.159841,-0.308,1.111,-9.722,-71.390793,133.397404,414.189668,881.845000,0.000000
4.900000,-4.847553,-5.794746,10.917849,0.292,0.842,-8.042,-72.639149,126.640006,419.154667,881.848200,0.000000
4.950000,12.682728,-5.515771,12.566831,1.201,0.674,-7.820,-68.271486,123.805539,422.340696,881.855000,0.000000
5.000000,18.903658,-7.772972,10.501343,1.254,0.318,-8.012,-63.628852,122.612445,426.862239,881.855000,0.000000
5.050000,14.283008,-5.887641,8.589440,1.062,0.533,-8.375,-60.772697,121.795650,433.557139,881.855000,0.000000
5.100000,4.837767,-11.485721,5.273727,1.186,0.196,-9.421,-54.873301,121.795650,440.537394,881.855000,0.000000
5.150000,7.337015,-11.124427,-4.454353,1.637,0.499,-9.724,-47.772814,123.812266,445.527955,881.855000,0.000000
5.200000,10.331565,2.565408,-11.147095,1.540,0.512,-10.264,-41.578970,129.501956,447.570810,881.855000,0.000000
5.250000,13.180363,5.772817,-7.181007,0.867,0.144,-10.545,-38.328579,132.281150,451.911491,881.860200,0.000000
5.300000,19.093851,-0.418909,-9.402933,0.454,-0.993,-11.624,-36.590580,138.068552,456.799019,881.875000,0.000000
5.350000,26.706428,-11.462600,-23.744384,-0.100,-0.457,-11.372,-36.435853,145.259416,461.566472,881.875000,0.000000
5.400000,27.803428,-8.976567,-28.016590,-0.174,-1.294,-10.003,-35.839899,151.658612,465.016093,881.875000,0.000000
5.450000,12.715449,-6.867267,-19.809638,-0.717,-1.406,-9.935,-34.956661,156.945812,469.029541,881.875000,0.000000
5.500000,2.502963,-15.987650,-17.719530,-0.938,-0.819,-9.948,-34.587189,165.482471,470.961630,881.872800,0.000000
5.550000,-0.439142,-2.376034,-15.519202,-0.354,-0.722,-9.032,-38.192138,172.178342,473.058776,881.867157,0.000000
5.600000,-1.088755,19.931590,-17.228495,0.564,-0.453,-7.283,-40.254520,177.183839,473.999020,881.876961,0.000000
5.650000,1.603555,29.998782,-13.434972,1.364,-0.419,-7.662,-43.235634,180.897741,473.610667,881.883163,0.000000
5.700000,4.003953,15.266431,-3.656884,1.005,-0.951,-8.992,-47.271752,184.310912,473.397847,881.873000,0.000000
5.750000,3.851833,-0.318756,0.410904,1.369,-0.769,-9.688,-54.705814,184.799190,478.195190,881.865000,0.000000
5.800000,-0.233083,2.206289,-2.041400,0.786,-0.967,-10.884,-58.625444,185.606148,477.963374,881.865000,0.000000
5.850000,-6.676249,2.883340,-0.174338,1.245,-0.530,-10.968,-63.288371,188.794453,477.790837,881.865000,0.000000
5.900000,-11.613200,8.201473,-1.332723,1.510,-0.507,-11.542,-65.390025,187.191765,481.915282,881.865000,0.000000
5.950000,-9.673037,-2.561568,3.250861,0.275,-0.883,-13.227,-68.392953,184.439079,482.391360,881.865000,0.000000
6.000000,-6.859127,-10.125728,-0.222238,0.946,-0.389,-11.001,-71.363595,182.535026,483.198316,881.865000,0.000000
6.050000,-2.074447,10.468281,-11.468080,1.452,0.297,-7.777,-74.263038,180.211977,486.965707,881.865000,0.000000
6.100000,0.319445,11.840816,-13.010614,1.066,1.010,-7.256,-76.293334,178.275453,488.156727,881.865000,0.000000
6.150000,3.473292,-10.452548,-2.073212,0.065,2.861,-7.092,-72.858880,178.368522,483.490608,881.865000,0.000000
6.200000,1.389889,-31.365468,16.494893,-0.579,0.591,-8.926,-70.450125,174.871504,486.756286,881.865000,0.000000
6.250000,-6.758890,-9.106229,20.355681,0.468,0.625,-7.306,-68.977352,168.685302,487.624208,881.863800,0.000000
6.300000,6.372931,21.853948,9.209011,0.932,-0.009,-9.110,-72.422700,165.341246,487.081788,881.855000,0.000000
6.350000,6.607093,-0.484099,2.304031,1.538,0.805,-10.352,-71.899422,163.284288,490.765396,881.853824,0.000000
6.400000,3.284498,5.244839,-2.784037,1.669,0.871,-9.951,-75.310193,159.733492,494.995120,881.845000,0.000000
6.450000,-5.383926,15.892697,5.739127,0.805,0.509,-10.527,-73.372936,160.502411,495.759567,881.845000,0.000000
6.500000,-11.153000,16.551602,8.135900,1.586,0.938,-10.961,-75.192521,157.399999,503.233328,881.845980,0.000000
6.550000,-0.106250,11.765467,1.065971,0.961,-0.269,-10.899,-77.687293,152.705167,508.193970,881.854200,0.000000
6.600000,15.846761,-0.526771,2.808276,0.573,-0.585,-10.762,-80.681001,149.947225,508.617631,881.845000,0.000000
6.650000,15.219902,-7.144928,0.615706,0.218,-0.423,-8.929,-83.999630,149.398800,513.668453,881.845000,0.000000
6.700000,3.244169,1.071416,0.271844,0.079,0.267,-9.059,-84.092981,149.586699,514.880317,881.845600,0.000000
6.750000,2.675297,-1.872670,5.118747,-0.010,-0.331,-9.361,-85.010375,151.830136,516.134949,881.855000,0.000000
6.800000,4.251269,-1.427962,6.147078,1.508,-0.468,-7.818,-82.375029,152.389530,518.563667,881.854608,0.000000
6.850000,-0.268996,14.942091,1.117310,1.709,-0.682,-8.215,-85.166481,152.483485,521.251589,881.845000,0.000000
6.900000,-5.535970,16.827576,1.126802,1.873,-0.711,-8.622,-84.668226,154.773014,517.853101,881.845000,0.000000
6.950000,-9.570854,7.699607,0.118478,2.642,-0.432,-10.033,-88.383697,154.048838,520.985627,881.845000,0.000000
7.000000,-13.988973,8.832424,-0.715041,2.302,0.774,-9.048,-93.059093,150.516957,525.601199,881.845000,0.000000
7.050000,-17.487558,8.566699,5.704374,1.953,1.132,-11.763,-96.670705,146.893976,526.281616,881.845000,0.000000
7.100000,-15.331872,5.560456,14.909663,3.127,0.974,-9.214,-100.799574,142.196646,530.395517,881.855000,0.000000
7.150000,-13.639326,17.709865,20.020231,1.238,0.229,-11.159,-107.986467,134.994495,533.996590,881.855000,0.000000
7.200000,-13.266290,9.415746,22.221101,1.155,0.932,-10.691,-113.998433,129.592875,537.597681,881.855000,0.000000
7.250000,-15.715482,-7.946779,24.078895,-0.018,1.617,-9.874,-119.995120,122.985840,542.999270,881.845392,0.000000
7.300000,-20.037746,-16.653124,31.102828,-0.843,1.008,-10.445,-121.726397,115.488500,548.765323,881.854796,0.000000
7.350000,-16.497471,-42.085190,34.416215,-0.894,-0.345,-9.817,-119.995117,106.796253,551.986697,881.845200,0.000000
7.400000,-4.875912,-21.560230,18.185640,2.612,0.804,-6.243,-118.194582,103.195180,555.587780,881.845000,0.000000
7.450000,14.767418,12.727870,-6.351363,3.438,0.657,-6.279,-118.789689,99.594114,559.188855,881.854608,0.000000
7.500000,19.225341,22.048907,-1.613885,2.645,0.885,-7.268,-123.885528,97.895498,563.147490,881.845400,0.000000
7.550000,18.962271,12.119000,10.949740,1.590,1.416,-9.999,-125.883788,95.541687,566.210633,881.835588,0.000000
7.600000,22.177603,0.962494,6.590679,2.343,0.340,-10.544,-128.817446,95.397950,566.950375,881.835000,0.000000
7.650000,19.724163,1.404819,-0.088338,2.220,-0.175,-11.496,-130.690312,98.209234,564.174796,881.835000,0.000000
7.700000,21.238968,-0.650171,-8.150828,1.562,-0.152,-11.669,-136.324712,105.574364,561.787622,881.835000,0.000000
7.750000,22.708152,-9.324105,-12.848882,-0.349,-1.068,-12.658,-141.203004,115.577399,558.834226,881.844200,0.000000
7.800000,6.431559,-15.736785,-7.117206,-0.926,-1.521,-12.058,-149.321308,125.771500,553.076775,881.854020,0.000000
7.850000,-6.395624,2.617772,-13.630223,1.109,0.124,-6.862,-155.402687,133.082966,546.100994,881.855000,0.000000
7.900000,0.915283,18.403306,-16.525535,0.986,-0.186,-7.835,-160.852052,138.114930,538.377380,881.855000,0.000000
7.950000,8.578369,-1.658189,-1.517741,1.119,-0.839,-8.364,-165.168769,144.528209,528.410328,881.855000,0.000000
8.000000,3.300762,-9.461550,6.972308,1.432,-1.558,-8.120,-172.468293,151.542214,519.445985,881.855000,0.000000
8.050000,-5.379058,2.445528,2.409597,1.067,-0.715,-8.767,-178.139037,154.497684,513.633423,881.855000,0.000000
8.100000,-9.221988,-1.874727,-2.997623,1.242,-1.035,-9.834,-183.447454,153.758327,509.364996,881.863600,0.000000
8.150000,-8.986699,-1.946990,-6.654804,1.916,-0.958,-9.232,-191.931183,148.949567,506.217031,881.856400,0.000000
8.200000,-9.871157,11.716095,-15.557999,2.533,0.164,-8.914,-204.542544,141.487732,504.761661,881.855000,0.000000
8.250000,-9.741084,15.070579,-17.723012,2.898,0.301,-10.196,-214.997252,135.841812,501.054946,881.863400,0.000000
8.300000,-8.302980,3.539012,-7.030803,1.109,0.916,-11.463,-220.705312,130.364550,497.310084,881.856600,0.000000
8.350000,-7.265059,-19.439123,6.806997,-0.533,-0.057,-14.459,-226.960426,123.018751,496.795650,881.863235,0.000000
8.400000,-4.968937,-37.035998,7.589713,-0.267,0.901,-13.132,-227.996830,112.720945,496.282956,881.848600,0.000000
8.450000,-2.415168,-14.989374,4.288164,0.527,0.662,-8.945,-228.976981,104.571157,493.722348,881.845000,0.000000
8.500000,10.593791,9.570533,9.981048,1.046,0.113,-6.735,-229.187010,99.821796,489.330512,881.845000,0.000000
8.550000,14.392242,7.895060,15.541515,1.310,-0.414,-7.018,-226.794431,98.510739,484.555047,881.845000,0.000000
8.600000,10.159549,4.672802,15.209465,1.717,-0.016,-7.568,-223.315419,95.031726,483.108519,881.845000,0.000000
8.650000,11.193724,6.057432,12.790276,1.564,-0.672,-8.092,-219.770841,94.192500,483.931893,881.860600,0.000000
8.700000,8.270153,4.755540,11.441354,1.585,-1.004,-9.242,-218.529970,91.847834,487.000734,881.865000,0.000000
8.750000,6.159647,2.911542,0.424911,2.148,-0.382,-10.888,-216.994626,93.531189,484.984122,881.849400,0.000000
8.800000,4.057285,7.498809,-11.012232,2.087,-0.177,-10.397,-216.598510,96.061097,482.323293,881.868400,0.000000
8.850000,5.111513,10.898892,-11.276782,1.947,-1.155,-11.212,-217.975395,97.509946,479.497567,881.867353,0.000000
8.900000,6.661468,9.999972,-14.719375,1.161,-0.962,-11.948,-215.662226,98.709716,475.148918,881.865000,0.000000
8.950000,2.896910,-1.398675,-15.235854,0.483,-1.059,-12.821,-212.558211,99.885832,470.417677,881.865000,0.000000
9.000000,0.036716,-1.440296,-12.880108,0.818,-0.930,-9.380,-211.351623,103.746038,465.195304,881.865000,0.000000
9.050000,-0.445438,9.070490,-8.094362,0.198,-0.618,-9.435,-210.322363,105.427463,457.259521,881.865000,0.000000
9.100000,3.283733,-8.826555,1.832455,0.086,-0.584,-8.678,-206.460130,107.350879,449.059611,881.865000,0.000000
9.150000,5.585673,-11.804739,2.460177,0.819,-0.778,-7.826,-203.015195,108.860985,446.116428,881.865000,0.000000
9.200000,1.931425,3.271427,-2.318338,1.805,-0.958,-7.490,-199.172975,110.916744,443.203737,881.865000,0.000000
9.250000,-2.357143,7.077915,-1.724108,2.601,-1.370,-8.935,-196.262207,112.026980,440.463867,881.865000,0.000000
9.300000,-6.152638,5.401195,1.995510,3.051,-1.132,-9.485,-194.763182,112.609866,439.376834,881.871939,0.000000
9.350000,-6.893137,4.609554,7.414630,2.340,-0.475,-10.836,-192.724108,112.792970,438.780803,881.868137,0.000000
9.400000,-12.887535,4.358203,15.374376,1.581,-0.476,-11.278,-186.226626,113.201366,435.300031,881.871800,0.000000
9.450000,-15.109894,3.268882,16.522713,1.452,-0.285,-11.070,-179.595946,112.991333,435.389198,881.875000,0.000000
9.500000,-13.671760,5.200993,15.707037,0.072,0.217,-11.868,-173.147401,112.792970,436.187740,881.875000,0.000000
9.550000,-17.096237,-2.750011,13.272635,-0.302,0.972,-9.892,-167.795812,109.588619,435.791013,881.868400,0.000000
9.600000,-15.464424,-1.777387,10.955841,-0.282,0.336,-9.215,-164.214776,104.421375,437.969371,881.871600,0.000000
9.650000,-6.427862,-9.007376,6.097836,0.826,0.580,-8.559,-159.627669,100.218187,442.758811,881.868529,0.000000
9.700000,2.449863,-16.323072,3.430193,1.443,0.355,-8.166,-154.295969,95.888909,449.255570,881.858600,0.000000
9.750000,7.453948,-4.499968,7.486921,1.583,0.187,-7.421,-148.551624,91.506950,454.102182,881.861400,0.000000
9.800000,12.701563,3.241852,10.516078,1.757,-0.043,-8.665,-143.707266,87.691638,458.845839,881.865000,0.000000
9.850000,15.239405,-3.151869,10.515718,1.831,-0.584,-9.641,-138.051043,87.898404,463.427383,881.865000,0.000000
9.900000,14.115357,-5.703548,3.239957,1.862,-0.640,-10.228,-132.619012,89.907227,469.083259,881.865000,0.000000
9.950000,9.563983,5.592444,-9.363149,1.764,-0.571,-10.861,-126.420560,93.513042,472.682577,881.871000,0.000000
10.000000,10.013269,9.780391,-16.492435,1.794,-1.121,-11.254,-120.355224,98.638916,473.031616,881.875000,0.000000
10.050000,11.812144,9.617155,-20.910178,1.892,-1.321,-10.319,-116.033935,105.111701,471.713254,881.863627,0.000000
10.100000,7.385851,4.055917,-21.456260,1.028,-1.114,-10.397,-113.184309,110.813828,470.642985,881.855000,0.000000
10.150000,9.485512,-11.839967,-21.879365,0.744,-1.151,-9.856,-110.799560,116.970228,471.442266,881.860686,0.000000
10.200000,7.711045,-14.401405,-20.980068,0.439,-0.590,-9.067,-107.353209,123.818361,472.888795,881.859286,0.000000
10.250000,2.322300,-21.524479,-12.563146,0.247,-0.413,-9.033,-104.918555,125.250885,475.728843,881.843400,0.000000
10.300000,3.050510,-20.079751,-7.965152,0.862,-0.482,-8.322,-102.703090,125.538826,478.262902,881.835000,0.000000
10.350000,0.669641,6.223022,-7.471980,1.566,-0.441,-7.378,-102.438969,126.940921,482.967551,881.835000,0.000000
10.400000,2.610991,13.350843,-3.145862,1.701,-0.785,-8.596,-104.239506,127.542423,489.470531,881.846154,0.000000
10.450000,-0.311964,5.902400,2.399421,1.628,-0.934,-9.599,-104.336144,126.807159,495.604320,881.855000,0.000000
10.500000,-6.979495,10.316488,4.290836,1.669,-0.997,-9.734,-105.353392,125.682373,501.405032,881.855000,0.000000
10.550000,-9.109205,12.776180,4.615940,1.677,-1.126,-10.884,-107.415161,123.206778,507.742932,881.855000,0.000000
10.600000,-9.587583,3.309875,3.355073,1.515,-1.066,-10.784,-109.240120,119.003285,514.000867,881.849800,0.000000
10.650000,-7.290376,-2.031209,5.369674,0.556,-1.517,-11.775,-110.086180,117.300300,519.036693,881.845000,0.000000
10.700000,-2.642966,-17.836167,-1.892831,0.048,-0.740,-11.396,-112.854321,113.309892,525.371009,881.840000,0.000000
10.750000,-2.655558,-10.444661,-9.777999,0.227,-0.027,-9.613,-118.856101,105.216814,533.476301,881.835000,0.000000
10.800000,-0.340365,-1.794733,-4.544334,0.332,-0.470,-8.818,-120.613842,99.337702,539.654608,881.830200,0.000000
10.850000,6.318909,-2.955974,-1.919888,1.170,-0.501,-7.245,-119.384770,95.755612,543.236693,881.829706,0.000000
10.900000,8.867838,8.754890,-2.167139,1.813,-0.205,-7.217,-117.977367,93.625234,544.512576,881.839600,0.000000
10.950000,12.399974,10.629545,0.817195,1.839,-0.091,-8.051,-118.324276,92.439578,545.845945,881.845000,0.000000
11.000000,12.478886,8.236597,2.200008,1.890,-0.381,-9.250,-122.246704,90.414123,548.892521,881.845000,0.000000
11.050000,8.814367,9.505438,-0.759227,2.050,-0.264,-9.945,-127.170948,88.522515,549.649405,881.845000,0.000000
11.100000,5.791056,14.895714,-5.638689,2.277,-0.116,-10.087,-132.141122,90.888215,546.837925,881.845000,0.000000
11.150000,4.573346,7.608843,-2.952977,2.044,-0.866,-10.907,-134.064317,96.084898,540.941409,881.836200,0.000000
11.200000,6.002177,-2.514215,0.567781,1.236,-2.551,-11.958,-136.507569,98.657225,536.463620,881.825000,0.000000
11.250000,2.397301,-13.039724,-1.079332,0.426,-3.079,-11.962,-140.487373,99.775724,534.500421,881.825000,0.000000
11.300000,-6.377704,-1.805275,-8.735629,0.398,-2.420,-9.693,-145.162248,99.561803,533.287498,881.825000,0.000000
11.350000,-9.282707,3.909073,-10.451872,0.133,-1.401,-8.465,-149.874878,96.835323,532.312004,881.829000,0.000000
